"NODE_SRC","NODE_TRG","nrel","ra","rb","rc","rd","re"
"4713421","6014218","1","0","1","0","0","0"
"4030383","6014218","1","0","1","0","0","0"
"1868763","6014218","1","0","1","0","0","0"
"5008835","6014218","1","0","1","0","0","0"
"2937905","2340385","1","0","1","0","0","0"
"2298062","2594117","1","0","1","0","0","0"
"5932388","6014218","1","0","1","0","0","0"
"4256842","6014218","1","0","1","0","0","0"
"4124600","5322381","1","0","1","0","0","0"
"5397228","6014218","1","0","1","0","0","0"
"1639713","6014218","1","0","1","0","0","0"
"4781276","3142363","1","0","1","0","0","0"
"3014299","6014218","1","0","1","0","0","0"
"3900824","5770584","1","0","1","0","0","0"
"5105939","6014218","1","0","1","0","0","0"
"4606045","6014218","1","0","1","0","0","0"
"3364337","6014218","1","0","1","0","0","0"
"5559058","5322381","1","0","1","0","0","0"
"3407878","6014218","1","0","1","0","0","0"
"3137007","6014218","1","0","1","0","0","0"
"5568587","6014218","1","0","1","0","0","0"
"4718064","5770584","1","0","1","0","0","0"
"2171794","6014218","1","0","1","0","0","0"
"4631631","6014218","1","0","1","0","0","0"
"3212324","6014218","1","0","1","0","0","0"
"3276647","2340385","1","0","1","0","0","0"
"4414067","6014218","1","0","1","0","0","0"
"6039677","3678648","1","0","1","0","0","0"
"5040198","3142363","1","0","1","0","0","0"
"3768513","2340385","1","0","1","0","0","0"
"1712370","6014218","1","0","1","0","0","0"
"3155998","5770584","1","0","1","0","0","0"
"2350409","6014218","1","0","1","0","0","0"
"4731672","5770584","1","0","1","0","0","0"
"4713635","6014218","1","0","1","0","0","0"
"6197309","3678648","1","0","1","0","0","0"
"2895950","6014218","1","0","1","0","0","0"
"3373254","3142363","1","0","1","0","0","0"
"5948811","5322381","1","0","1","0","0","0"
"5400877","5322381","1","0","1","0","0","0"
"2648101","3142363","1","0","1","0","0","0"
"5445726","5770584","1","0","1","0","0","0"
"3776518","5322381","1","0","1","0","0","0"
"2111186","3142363","1","0","1","0","0","0"
"2283702","5322381","1","0","1","0","0","0"
"6029096","6014218","1","0","1","0","0","0"
"4573293","5322381","1","0","1","0","0","0"
"3448576","3142363","1","0","1","0","0","0"
"2236747","6014218","1","0","1","0","0","0"
"4438145","2340385","1","0","1","0","0","0"
"6014218","993619","1","0","0","0","0","1"
"1775098","6014218","1","0","1","0","0","0"
"2415333","4808898","1","0","1","0","0","0"
"2297907","6014218","1","0","1","0","0","0"
"3536512","3054738","2","0","2","0","0","0"
"5792035","3142363","1","0","1","0","0","0"
"6242960","5322381","1","0","1","0","0","0"
"1626817","6014218","1","0","1","0","0","0"
"4072019","457476","1","1","0","0","0","0"
"2675682","5322381","1","0","1","0","0","0"
"2477239","6014218","1","0","1","0","0","0"
"6234896","3142363","1","0","1","0","0","0"
"5873445","6014218","1","0","1","0","0","0"
"4409347","6014218","1","0","1","0","0","0"
"4333893","6014218","1","0","1","0","0","0"
"3237478","2594117","1","0","1","0","0","0"
"3060577","6014218","1","0","1","0","0","0"
"2521127","6014218","1","0","1","0","0","0"
"3148603","2340385","1","0","1","0","0","0"
"2077614","6014218","1","0","1","0","0","0"
"4110689","6014218","1","0","1","0","0","0"
"1631100","6014218","1","0","1","0","0","0"
"5376268","3858336","1","0","1","0","0","0"
"4548125","6014218","1","0","1","0","0","0"
"5259317","4808898","1","0","1","0","0","0"
"4479113","6014218","1","0","1","0","0","0"
"2416820","5770584","1","0","1","0","0","0"
"4631596","6014218","1","0","1","0","0","0"
"5044404","2340385","1","0","1","0","0","0"
"3994039","6014218","1","0","1","0","0","0"
"3827571","5770584","1","0","1","0","0","0"
"5166081","6014218","1","0","1","0","0","0"
"1865779","6014218","1","0","1","0","0","0"
"4976979","2001896","1","1","0","0","0","0"
"2849493","6014218","1","0","1","0","0","0"
"6251600","6014218","1","0","1","0","0","0"
"1756082","5322381","1","0","1","0","0","0"
"4609814","6014218","1","0","1","0","0","0"
"4045069","6014218","1","0","1","0","0","0"
"3513901","6014218","1","0","1","0","0","0"
"6038218","2340385","1","0","1","0","0","0"
"4071077","5322381","1","0","1","0","0","0"
"4157217","6014218","1","0","1","0","0","0"
"5629488","6014218","1","0","1","0","0","0"
"6020467","6014218","1","0","1","0","0","0"
"3385574","5322381","1","0","1","0","0","0"
"4436242","6014218","1","0","1","0","0","0"
"4033704","5770584","1","0","1","0","0","0"
"3984886","6014218","1","0","1","0","0","0"
"5018493","2594117","1","0","1","0","0","0"
"3044982","3142363","1","0","1","0","0","0"
"2173792","6014218","1","0","1","0","0","0"
"5926587","3142363","1","0","1","0","0","0"
"5704012","2340385","1","0","1","0","0","0"
"4278231","6014218","1","0","1","0","0","0"
"5252225","6014218","1","0","1","0","0","0"
"3827454","5322381","1","0","1","0","0","0"
"1951280","2340385","1","0","1","0","0","0"
"4146170","2340385","1","0","1","0","0","0"
"6345912","5990974","1","0","1","0","0","0"
"5238252","3142363","1","0","1","0","0","0"
"2909509","2340385","1","0","1","0","0","0"
"2655164","5086862","1","0","0","1","0","0"
"2644911","3142363","1","0","1","0","0","0"
"2879527","2594117","1","0","1","0","0","0"
"6215579","3142363","1","0","1","0","0","0"
"2917450","5770584","1","0","1","0","0","0"
"3172098","6014218","1","0","1","0","0","0"
"6309650","3142363","1","0","1","0","0","0"
"4719564","3142363","1","0","1","0","0","0"
"5370190","2340385","1","0","1","0","0","0"
"6006153","6014218","1","0","1","0","0","0"
"3761352","6014218","1","0","1","0","0","0"
"3583017","6014218","1","0","1","0","0","0"
"3023833","5322381","1","0","1","0","0","0"
"2640848","3678648","1","0","1","0","0","0"
"2888526","6014218","1","0","1","0","0","0"
"3873702","2340385","1","0","1","0","0","0"
"3552092","6014218","1","0","1","0","0","0"
"6019544","6014218","1","0","1","0","0","0"
"4562758","2340385","1","0","1","0","0","0"
"3480104","6014218","1","0","1","0","0","0"
"1945431","6014218","1","0","1","0","0","0"
"4417701","2340385","1","0","1","0","0","0"
"4192264","6014218","1","0","1","0","0","0"
"6356746","6014218","1","0","1","0","0","0"
"5889526","6014218","1","0","1","0","0","0"
"3357073","6014218","1","0","1","0","0","0"
"2456138","3678648","1","0","1","0","0","0"
"4844351","3678648","1","0","1","0","0","0"
"6229723","3678648","1","0","1","0","0","0"
"3982125","6014218","1","0","1","0","0","0"
"2359154","3142363","1","0","1","0","0","0"
"2548457","6014218","1","0","1","0","0","0"
"3135449","2211238","1","0","1","0","0","0"
"3376476","6014218","1","0","1","0","0","0"
"2235266","5770584","1","0","1","0","0","0"
"4883987","5546367","1","0","1","0","0","0"
"1678632","6014218","1","0","1","0","0","0"
"3925302","3142363","1","0","1","0","0","0"
"1946268","6014218","1","0","1","0","0","0"
"6269436","6014218","1","0","1","0","0","0"
"6274620","6014218","1","0","1","0","0","0"
"3148408","2340385","1","0","1","0","0","0"
"4561658","2340385","1","0","1","0","0","0"
"3626869","6014218","1","0","1","0","0","0"
"1862372","3678648","1","0","1","0","0","0"
"4699734","6014218","1","0","1","0","0","0"
"3915817","2340385","1","0","1","0","0","0"
"2388080","5322381","1","0","1","0","0","0"
"1887767","6014218","1","0","1","0","0","0"
"4271098","5322381","1","0","1","0","0","0"
"1596500","6014218","1","0","1","0","0","0"
"4247200","5322381","1","0","1","0","0","0"
"2178856","3678648","1","0","1","0","0","0"
"5002412","5322381","1","0","1","0","0","0"
"3409214","5322381","1","0","1","0","0","0"
"4286486","6014218","1","0","1","0","0","0"
"4859967","6014218","1","0","1","0","0","0"
"3070201","5322381","1","0","1","0","0","0"
"2861393","6014218","1","0","1","0","0","0"
"5779942","2340385","1","0","1","0","0","0"
"5198700","6014218","1","0","1","0","0","0"
"4606653","4374164","1","1","0","0","0","0"
"6364218","6014218","1","0","1","0","0","0"
"6326050","2594117","1","0","1","0","0","0"
"2687510","5322381","1","0","1","0","0","0"
"5227559","6014218","1","0","1","0","0","0"
"5322381","5879095","1","0","0","0","1","0"
"2379006","6014218","1","0","1","0","0","0"
"2180919","4808898","1","0","1","0","0","0"
"5210861","5322381","1","0","1","0","0","0"
"3154915","6014218","1","0","1","0","0","0"
"2462207","2594117","1","0","1","0","0","0"
"4808898","6311095","1","1","0","0","0","0"
"5009237","3858336","1","0","1","0","0","0"
"5010240","5322381","1","0","1","0","0","0"
"2790856","3142363","1","0","1","0","0","0"
"3142767","3678648","1","0","1","0","0","0"
"4980733","6014218","1","0","1","0","0","0"
"5232346","6014218","1","0","1","0","0","0"
"4260201","3678648","1","0","1","0","0","0"
"4014269","5322381","1","0","1","0","0","0"
"1612234","6014218","1","0","1","0","0","0"
"5087266","6014218","1","0","1","0","0","0"
"2328921","5770584","1","0","1","0","0","0"
"6279683","6014218","1","0","1","0","0","0"
"5259674","4808898","1","0","1","0","0","0"
"4437365","6014218","1","0","1","0","0","0"
"3018081","3142363","1","0","1","0","0","0"
"4637339","6014218","1","0","1","0","0","0"
"3309275","5322381","1","0","1","0","0","0"
"4684176","6014218","1","0","1","0","0","0"
"2408905","4808898","1","0","1","0","0","0"
"6231781","2340385","1","0","1","0","0","0"
"2683270","6014218","1","0","1","0","0","0"
"6303767","2340385","1","0","1","0","0","0"
"3901411","4808898","1","0","1","0","0","0"
"5946758","5322381","1","0","1","0","0","0"
"4135054","6014218","1","0","1","0","0","0"
"4387260","3142363","1","0","1","0","0","0"
"6201572","3142363","1","0","1","0","0","0"
"3535789","4808898","1","0","1","0","0","0"
"3132258","6014218","1","0","1","0","0","0"
"2420696","6014218","1","0","1","0","0","0"
"2108399","6014218","1","0","1","0","0","0"
"2752787","5770584","1","0","1","0","0","0"
"2993964","3142363","1","0","1","0","0","0"
"1705787","6014218","1","0","1","0","0","0"
"4634906","6014218","1","0","1","0","0","0"
"4609439","5322381","1","0","1","0","0","0"
"5871927","5322381","1","0","1","0","0","0"
"5348965","2340385","1","0","1","0","0","0"
"1682087","5322381","1","0","1","0","0","0"
"3920412","5770584","1","0","1","0","0","0"
"4927383","4150028","1","1","0","0","0","0"
"6213915","6014218","1","0","1","0","0","0"
"4886740","2340385","1","0","1","0","0","0"
"2923734","6014218","1","0","1","0","0","0"
"5541705","6014218","1","0","1","0","0","0"
"3425702","6014218","1","0","1","0","0","0"
"3893863","2594117","1","0","1","0","0","0"
"5376255","6014218","1","0","1","0","0","0"
"5833259","3142363","1","0","1","0","0","0"
"6179058","6014218","1","0","1","0","0","0"
"5709690","2340385","1","0","1","0","0","0"
"3017914","3142363","1","0","1","0","0","0"
"2644223","5322381","1","0","1","0","0","0"
"4147816","6014218","1","0","1","0","0","0"
"2153322","5546367","1","0","1","0","0","0"
"3817594","6014218","1","0","1","0","0","0"
"5631841","6014218","1","0","1","0","0","0"
"5060764","5322381","1","0","1","0","0","0"
"6316645","6014218","1","0","1","0","0","0"
"4625114","6014218","1","0","1","0","0","0"
"3741538","6014218","1","0","1","0","0","0"
"2162992","2340385","1","0","1","0","0","0"
"2134446","5322381","1","0","1","0","0","0"
"4143774","6014218","1","0","1","0","0","0"
"4085504","6014218","1","0","1","0","0","0"
"3342677","2340385","1","0","1","0","0","0"
"4599262","6014218","1","0","1","0","0","0"
"6188749","6014218","1","0","1","0","0","0"
"5808060","3142363","1","0","1","0","0","0"
"4651727","6014218","1","0","1","0","0","0"
"3115847","3142363","1","0","1","0","0","0"
"4998927","6014218","1","0","1","0","0","0"
"5061527","4808898","1","0","1","0","0","0"
"2335329","3142363","1","0","1","0","0","0"
"2356642","6014218","1","0","1","0","0","0"
"1990440","5322381","1","0","1","0","0","0"
"2416027","2340385","1","0","1","0","0","0"
"2244865","6014218","1","0","1","0","0","0"
"5131827","5322381","1","0","1","0","0","0"
"4532742","6014218","1","0","1","0","0","0"
"4347562","5322381","1","0","1","0","0","0"
"2375769","3142363","1","0","1","0","0","0"
"3616982","6014218","1","0","1","0","0","0"
"5162221","2340385","1","0","1","0","0","0"
"5497423","4808898","1","0","1","0","0","0"
"5471822","2340385","1","0","1","0","0","0"
"3049228","6014218","1","0","1","0","0","0"
"3066072","2340385","1","0","1","0","0","0"
"5990974","1660562","1","1","0","0","0","0"
"3748780","6014218","1","0","1","0","0","0"
"6283384","5322381","1","0","1","0","0","0"
"3179421","6014218","1","0","1","0","0","0"
"4119331","5322381","1","0","1","0","0","0"
"3816295","3142363","1","0","1","0","0","0"
"3792049","6014218","1","0","1","0","0","0"
"3223971","6014218","1","0","1","0","0","0"
"2739619","6014218","1","0","1","0","0","0"
"3285720","5322381","1","0","1","0","0","0"
"3528724","3142363","1","0","1","0","0","0"
"3394519","3142363","1","0","1","0","0","0"
"3159470","5546367","1","0","1","0","0","0"
"1782287","6014218","1","0","1","0","0","0"
"1962546","6014218","1","0","1","0","0","0"
"3353173","6014218","1","0","1","0","0","0"
"4900659","3142363","1","0","1","0","0","0"
"6268849","2594117","1","0","1","0","0","0"
"4144541","2340385","1","0","1","0","0","0"
"2588990","6014218","1","0","1","0","0","0"
"5399943","6014218","1","0","1","0","0","0"
"2648219","4808898","1","0","1","0","0","0"
"3253884","3678648","1","0","1","0","0","0"
"5585488","6014218","1","0","1","0","0","0"
"1691292","6014218","1","0","1","0","0","0"
"4501412","2594117","1","0","1","0","0","0"
"4566140","6014218","1","0","1","0","0","0"
"3287873","5288478","1","0","1","0","0","0"
"1749596","5770584","1","0","1","0","0","0"
"4559416","6014218","1","0","1","0","0","0"
"1737075","6014218","1","0","1","0","0","0"
"4432482","5322381","1","0","1","0","0","0"
"6297387","3142363","1","0","1","0","0","0"
"3825994","2340385","1","0","1","0","0","0"
"3596119","3678648","1","0","1","0","0","0"
"3959888","5546367","1","0","1","0","0","0"
"4262445","6014218","1","0","1","0","0","0"
"2055265","6014218","1","0","1","0","0","0"
"5034992","6014218","1","0","1","0","0","0"
"4880037","6014218","1","0","1","0","0","0"
"2189948","5322381","1","0","1","0","0","0"
"5082325","6014218","1","0","1","0","0","0"
"4717223","2340385","1","0","1","0","0","0"
"2327287","3142363","1","0","1","0","0","0"
"2589842","6014218","1","0","1","0","0","0"
"2468996","5770584","1","0","1","0","0","0"
"5026340","4808898","1","0","1","0","0","0"
"5144292","5322381","1","0","1","0","0","0"
"5932772","6014218","1","0","1","0","0","0"
"3063374","6014218","1","0","1","0","0","0"
"3037943","5322381","1","0","1","0","0","0"
"4808913","6014218","1","0","1","0","0","0"
"5592693","6014218","1","0","1","0","0","0"
"6053408","2340385","1","0","1","0","0","0"
"3162358","5770584","1","0","1","0","0","0"
"2262052","6014218","1","0","1","0","0","0"
"3468404","6014218","1","0","1","0","0","0"
"4409073","5770584","1","0","1","0","0","0"
"4647981","4808898","1","0","1","0","0","0"
"5138754","3142363","1","0","1","0","0","0"
"3905179","4808898","1","0","1","0","0","0"
"6276658","3678648","1","0","1","0","0","0"
"2204575","6014218","1","0","1","0","0","0"
"4007070","6014218","1","0","1","0","0","0"
"4604514","5546367","1","0","1","0","0","0"
"3118430","6014218","1","0","1","0","0","0"
"4803742","6014218","1","0","1","0","0","0"
"4585821","4808898","1","0","1","0","0","0"
"6184221","6014218","1","0","1","0","0","0"
"2103950","5546367","1","0","1","0","0","0"
"4423581","5770584","1","0","1","0","0","0"
"2961683","6014218","1","0","1","0","0","0"
"5532516","2340385","1","0","1","0","0","0"
"4994704","5322381","1","0","1","0","0","0"
"3400790","5546367","1","0","1","0","0","0"
"1986190","5770584","1","0","1","0","0","0"
"2084007","5322381","1","0","1","0","0","0"
"3078342","6014218","1","0","1","0","0","0"
"5539053","6014218","1","0","1","0","0","0"
"1940781","6014218","1","0","1","0","0","0"
"3793446","4808898","1","0","1","0","0","0"
"4919187","2340385","1","0","1","0","0","0"
"2839188","4808898","1","0","1","0","0","0"
"5721863","2594117","1","0","1","0","0","0"
"5688790","6014218","1","0","1","0","0","0"
"4603788","6014218","1","0","1","0","0","0"
"6306104","6014218","1","0","1","0","0","0"
"2535676","6014218","1","0","1","0","0","0"
"6023476","6014218","1","0","1","0","0","0"
"6364111","5322381","1","0","1","0","0","0"
"2098110","6014218","1","0","1","0","0","0"
"3160925","4606653","1","1","0","0","0","0"
"4413915","2340385","1","0","1","0","0","0"
"1638857","6014218","1","0","1","0","0","0"
"4069115","6014218","1","0","1","0","0","0"
"3753186","6014218","1","0","1","0","0","0"
"4392384","5322381","1","0","1","0","0","0"
"2954377","5322381","1","0","1","0","0","0"
"5098267","6014218","1","0","1","0","0","0"
"4965917","2340385","1","0","1","0","0","0"
"2649856","5322381","1","0","1","0","0","0"
"5943398","4808898","1","0","1","0","0","0"
"2301738","6014218","1","0","1","0","0","0"
"2340385","3419075","1","1","0","0","0","0"
"5613052","2340385","1","0","1","0","0","0"
"1882758","6014218","1","0","1","0","0","0"
"2847048","6014218","1","0","1","0","0","0"
"3886867","3142363","1","0","1","0","0","0"
"5053357","5322381","1","0","1","0","0","0"
"3874818","5322381","1","0","1","0","0","0"
"1589728","6014218","1","0","1","0","0","0"
"4214479","5322381","1","0","1","0","0","0"
"2023668","6014218","1","0","1","0","0","0"
"4626702","5546367","1","0","1","0","0","0"
"1776288","6014218","1","0","1","0","0","0"
"4498975","6014218","1","0","1","0","0","0"
"4991323","3142363","1","0","1","0","0","0"
"2460067","6014218","1","0","1","0","0","0"
"5736676","6014218","1","0","1","0","0","0"
"4124228","2594117","1","0","1","0","0","0"
"2194842","5770584","1","0","1","0","0","0"
"4950331","6014218","1","0","1","0","0","0"
"3112238","6014218","1","0","1","0","0","0"
"1755344","5322381","1","0","1","0","0","0"
"4280951","6014218","1","0","1","0","0","0"
"3996363","6014218","1","0","1","0","0","0"
"4448811","5770584","1","0","1","0","0","0"
"4609156","6014218","1","0","1","0","0","0"
"4472812","6014218","1","0","1","0","0","0"
"5443711","6014218","1","0","1","0","0","0"
"5657184","6014218","1","0","1","0","0","0"
"3736279","2678412","1","0","0","0","1","0"
"4186419","2340385","1","0","1","0","0","0"
"4077830","3142363","1","0","1","0","0","0"
"2671642","6014218","1","0","1","0","0","0"
"5718833","5770584","1","0","1","0","0","0"
"4881573","6014218","1","0","1","0","0","0"
"5948317","6014218","1","0","1","0","0","0"
"4641288","3142363","1","0","1","0","0","0"
"6220338","2594117","1","0","1","0","0","0"
"2739016","4808898","1","0","1","0","0","0"
"2972176","3142363","1","0","1","0","0","0"
"3750435","3678648","1","0","1","0","0","0"
"5388374","6014218","1","0","1","0","0","0"
"2687857","5322381","1","0","1","0","0","0"
"2505530","3142363","1","0","1","0","0","0"
"4801757","4808898","1","0","1","0","0","0"
"4712008","2340385","1","0","1","0","0","0"
"4715181","6014218","1","0","1","0","0","0"
"1999869","5770584","1","0","1","0","0","0"
"1715239","2340385","1","0","1","0","0","0"
"5435720","6014218","1","0","1","0","0","0"
"3148332","6014218","1","0","1","0","0","0"
"4336989","6014218","1","0","1","0","0","0"
"3840401","6014218","1","0","1","0","0","0"
"3379431","2340385","1","0","1","0","0","0"
"5627668","5770584","1","0","1","0","0","0"
"4908751","6014218","1","0","1","0","0","0"
"2620136","3142363","1","0","1","0","0","0"
"4258620","5322381","1","0","1","0","0","0"
"2619350","6014218","1","0","1","0","0","0"
"2240415","3142363","1","0","1","0","0","0"
"3533764","5322381","1","0","1","0","0","0"
"2490276","6014218","1","0","1","0","0","0"
"3096635","3858336","1","0","1","0","0","0"
"1636472","3678648","1","0","1","0","0","0"
"5578972","5322381","1","0","1","0","0","0"
"3677164","6014218","1","0","1","0","0","0"
"2469608","6014218","1","0","1","0","0","0"
"5703804","5546367","1","0","1","0","0","0"
"3999484","6014218","1","0","1","0","0","0"
"4357114","6014218","1","0","1","0","0","0"
"2284934","6014218","1","0","1","0","0","0"
"2362458","6014218","1","0","1","0","0","0"
"3993248","6014218","1","0","1","0","0","0"
"4626239","5322381","1","0","1","0","0","0"
"1972053","5770584","1","0","1","0","0","0"
"2793909","6014218","1","0","1","0","0","0"
"5619449","2340385","1","0","1","0","0","0"
"6324099","3142363","1","0","1","0","0","0"
"2941828","6014218","1","0","1","0","0","0"
"5544494","6014218","1","0","1","0","0","0"
"1857645","3142363","1","0","1","0","0","0"
"3759438","6014218","1","0","1","0","0","0"
"3050713","4808898","1","0","1","0","0","0"
"2133016","3142363","1","0","1","0","0","0"
"3221328","2340385","1","0","1","0","0","0"
"3215671","3678648","1","0","1","0","0","0"
"6332997","6014218","1","0","1","0","0","0"
"4056454","6014218","1","0","1","0","0","0"
"3675757","3142363","1","0","1","0","0","0"
"3000631","6014218","1","0","1","0","0","0"
"2485483","2340385","1","0","1","0","0","0"
"5501224","5322381","1","0","1","0","0","0"
"2969902","6014218","1","0","1","0","0","0"
"3285484","6014218","1","0","1","0","0","0"
"2082068","2340385","1","0","1","0","0","0"
"3596269","2340385","1","0","1","0","0","0"
"5621046","6014218","1","0","1","0","0","0"
"3669178","5322381","1","0","1","0","0","0"
"1926642","3142363","1","0","1","0","0","0"
"6159785","6014218","1","0","1","0","0","0"
"1931071","3142363","1","0","1","0","0","0"
"4975042","6014218","1","0","1","0","0","0"
"6014218","4606653","1","0","0","0","0","1"
"5064272","3678648","1","0","1","0","0","0"
"4541151","5322381","1","0","1","0","0","0"
"6017273","5770584","1","0","1","0","0","0"
"2363852","6014218","1","0","1","0","0","0"
"6146628","3678648","1","0","1","0","0","0"
"6014791","2340385","1","0","1","0","0","0"
"2041650","6014218","1","0","1","0","0","0"
"5180683","6014218","1","0","1","0","0","0"
"1662181","4808898","1","0","1","0","0","0"
"4471325","3142363","1","0","1","0","0","0"
"4066370","3142363","1","0","1","0","0","0"
"5815243","6014218","1","0","1","0","0","0"
"3767449","5322381","1","0","1","0","0","0"
"2004338","6014218","1","0","1","0","0","0"
"3586790","6014218","1","0","1","0","0","0"
"3871401","6014218","1","0","1","0","0","0"
"3586422","3142363","1","0","1","0","0","0"
"3038119","5322381","1","0","1","0","0","0"
"2779096","2340385","1","0","1","0","0","0"
"4344724","2340385","1","0","1","0","0","0"
"4842462","2340385","1","0","1","0","0","0"
"5347228","3142363","1","0","1","0","0","0"
"2844011","6014218","1","0","1","0","0","0"
"4886837","3678648","1","0","1","0","0","0"
"2828362","5322381","1","0","1","0","0","0"
"4483481","6014218","1","0","1","0","0","0"
"4853704","2340385","1","0","1","0","0","0"
"3680224","2340385","1","0","1","0","0","0"
"3925643","6014218","1","0","1","0","0","0"
"2682460","3142363","1","0","1","0","0","0"
"5738788","6014218","1","0","1","0","0","0"
"4053833","6014218","1","0","1","0","0","0"
"5509634","5322381","1","0","1","0","0","0"
"4859910","3142363","1","0","1","0","0","0"
"3783787","5322381","1","0","1","0","0","0"
"2506399","2340385","1","0","1","0","0","0"
"4071445","6014218","1","0","1","0","0","0"
"4364590","2594117","1","0","1","0","0","0"
"6227554","6014218","1","0","1","0","0","0"
"5947962","6014218","1","0","1","0","0","0"
"3916343","6014218","1","0","1","0","0","0"
"3794954","3678648","1","0","1","0","0","0"
"3881917","2340385","1","0","1","0","0","0"
"3424777","2340385","1","0","1","0","0","0"
"2936195","4808898","1","0","1","0","0","0"
"3444643","3678648","1","0","1","0","0","0"
"1949770","5322381","1","0","1","0","0","0"
"2806985","2594117","1","0","1","0","0","0"
"3358078","5322381","1","0","1","0","0","0"
"4781150","5770584","1","0","1","0","0","0"
"2308847","3142363","1","0","1","0","0","0"
"1820301","6014218","1","0","1","0","0","0"
"4369890","6014218","1","0","1","0","0","0"
"3681256","5322381","1","0","1","0","0","0"
"6332793","3142363","1","0","1","0","0","0"
"5376424","2594117","1","0","1","0","0","0"
"4648194","6014218","1","0","1","0","0","0"
"1801425","3142363","1","0","1","0","0","0"
"3448044","5322381","1","0","1","0","0","0"
"4541187","2594117","1","0","1","0","0","0"
"2655164","1613164","1","0","0","1","0","0"
"2377756","5322381","1","0","1","0","0","0"
"5892965","6014218","1","0","1","0","0","0"
"5787919","6014218","1","0","1","0","0","0"
"3321006","3142363","1","0","1","0","0","0"
"2044342","6014218","1","0","1","0","0","0"
"2169474","2340385","1","0","1","0","0","0"
"2653126","3142363","1","0","1","0","0","0"
"2488095","6014218","1","0","1","0","0","0"
"5020895","6014218","1","0","1","0","0","0"
"3761352","3142363","1","0","1","0","0","0"
"2450245","6014218","1","0","1","0","0","0"
"2928927","5322381","1","0","1","0","0","0"
"4355074","6014218","1","0","1","0","0","0"
"2802247","2340385","1","0","1","0","0","0"
"4418713","6014218","1","0","1","0","0","0"
"4493687","6014218","1","0","1","0","0","0"
"4221220","5322381","1","0","1","0","0","0"
"5785723","2594117","1","0","1","0","0","0"
"5047060","6014218","1","0","1","0","0","0"
"2081689","6014218","1","0","1","0","0","0"
"2079786","6014218","1","0","1","0","0","0"
"5681135","6014218","1","0","1","0","0","0"
"2527256","2340385","1","0","1","0","0","0"
"3252930","5770584","1","0","1","0","0","0"
"4218915","5770584","1","0","1","0","0","0"
"1684668","6014218","1","0","1","0","0","0"
"5290220","6014218","1","0","1","0","0","0"
"2744291","6014218","1","0","1","0","0","0"
"4637277","5770584","1","0","1","0","0","0"
"4027826","5322381","1","0","1","0","0","0"
"2762857","5322381","1","0","1","0","0","0"
"3758032","2340385","1","0","1","0","0","0"
"6232917","5322381","1","0","1","0","0","0"
"5014339","5322381","1","0","1","0","0","0"
"2712674","6014218","1","0","1","0","0","0"
"5211021","6014218","1","0","1","0","0","0"
"1808414","6014218","1","0","1","0","0","0"
"2379384","6014218","1","0","1","0","0","0"
"1997402","6014218","1","0","1","0","0","0"
"3604132","2594117","1","0","1","0","0","0"
"3937086","5770584","1","0","1","0","0","0"
"2709723","6014218","1","0","1","0","0","0"
"1754012","5322381","1","0","1","0","0","0"
"2177672","5322381","1","0","1","0","0","0"
"4028369","5322381","1","0","1","0","0","0"
"5951156","6014218","1","0","1","0","0","0"
"2478027","5322381","1","0","1","0","0","0"
"4746267","2340385","1","0","1","0","0","0"
"5803285","2594117","1","0","1","0","0","0"
"3904214","5322381","1","0","1","0","0","0"
"2363655","5770584","1","0","1","0","0","0"
"2674441","6014218","1","0","1","0","0","0"
"1662334","5322381","1","0","1","0","0","0"
"2914464","6014218","1","0","1","0","0","0"
"5041375","3678648","1","0","1","0","0","0"
"5625357","6014218","1","0","1","0","0","0"
"2946789","6014218","1","0","1","0","0","0"
"2666035","3142363","1","0","1","0","0","0"
"5613908","3678648","1","0","1","0","0","0"
"1961520","1622348","1","1","0","0","0","0"
"4606653","1101089","1","1","0","0","0","0"
"5806824","3678648","1","0","1","0","0","0"
"4881356","5322381","1","0","1","0","0","0"
"2591401","6014218","1","0","1","0","0","0"
"2582963","2340385","1","0","1","0","0","0"
"6258085","6014218","1","0","1","0","0","0"
"2368908","6014218","1","0","1","0","0","0"
"4969724","5322381","1","0","1","0","0","0"
"4375779","2340385","1","0","1","0","0","0"
"4378719","3142363","1","0","1","0","0","0"
"4808898","1927321","1","1","0","0","0","0"
"4788099","5322381","1","0","1","0","0","0"
"3708254","3678648","1","0","1","0","0","0"
"6153930","6014218","1","0","1","0","0","0"
"1687206","2594117","1","0","1","0","0","0"
"5118192","2340385","1","0","1","0","0","0"
"4859092","5322381","1","0","1","0","0","0"
"4561612","6014218","1","0","1","0","0","0"
"3336296","5322381","1","0","1","0","0","0"
"2382964","5322381","1","0","1","0","0","0"
"2172808","5322381","1","0","1","0","0","0"
"5173267","6014218","1","0","1","0","0","0"
"5236938","6014218","1","0","1","0","0","0"
"4522220","6014218","1","0","1","0","0","0"
"4736431","5322381","1","0","1","0","0","0"
"2194897","5322381","1","0","1","0","0","0"
"4275503","6014218","1","0","1","0","0","0"
"4856533","6014218","1","0","1","0","0","0"
"5915888","3142363","1","0","1","0","0","0"
"5838724","2594117","1","0","1","0","0","0"
"3065933","6014218","1","0","1","0","0","0"
"2314111","3142363","1","0","1","0","0","0"
"2609338","3678648","1","0","1","0","0","0"
"2233223","5322381","1","0","1","0","0","0"
"4650442","3142363","1","0","1","0","0","0"
